freq,mag,db
20880,1.00874,0.0755947
20880.2,1.00881,0.0761715
20880.4,1.00889,0.0768725
20880.6,1.00896,0.0774719
20880.8,1.00903,0.0780589
20881,1.0091,0.0787156
20881.2,1.00916,0.0792194
20881.4,1.00923,0.0798432
20881.6,1.0093,0.0803736
20881.8,1.00936,0.0808794
20882,1.00942,0.081462
20882.2,1.00947,0.0818898
20882.4,1.00954,0.0824323
20882.6,1.00959,0.0828908
20882.8,1.00964,0.0833103
20883,1.0097,0.0838189
20883.2,1.00974,0.0841666
20883.4,1.00979,0.0846239
20883.6,1.00983,0.0850074
20883.8,1.00987,0.0853386
20884,1.00992,0.0857641
20884.2,1.00995,0.0860306
20884.4,1.01,0.0863977
20884.6,1.01003,0.0867021
20884.8,1.01006,0.0869441
20885,1.0101,0.0872875
20885.2,1.01012,0.08747
20885.4,1.01015,0.0877457
20885.6,1.01018,0.0879691
20885.8,1.0102,0.0881167
20886,1.01023,0.088373
20886.2,1.01024,0.0884704
20886.4,1.01026,0.0886518
20886.6,1.01028,0.0887942
20886.8,1.01028,0.0888506
20887,1.0103,0.0890197
20887.2,1.0103,0.0890279
20887.4,1.01031,0.089114
20887.6,1.01032,0.0891734
20887.8,1.01031,0.0891345
20888,1.01032,0.0892134
20888.2,1.01032,0.0891386
20888.4,1.01031,0.0891294
20888.6,1.01031,0.0891037
20888.8,1.0103,0.0889715
20889,1.01029,0.0889613
20889.2,1.01028,0.0887994
20889.4,1.01026,0.0886938
20889.6,1.01025,0.0885841
20889.8,1.01022,0.0883607
20890,1.01021,0.0882592
20890.2,1.01018,0.0880122
20890.4,1.01016,0.0878113
20890.6,1.01014,0.0876196
20890.8,1.0101,0.0873039
20891,1.01008,0.0871142
20891.2,1.01004,0.0867841
20891.4,1.01001,0.0864889
20891.6,1.00998,0.0862152
20891.8,1.00993,0.0858102
20892,1.0099,0.0855324
20892.2,1.00985,0.0851222
20892.4,1.0098,0.0847346
20892.6,1.00976,0.0843809
20892.8,1.00971,0.0838917
20893,1.00966,0.0835267
20893.2,1.00961,0.0830364
20893.4,1.00955,0.0825616
20893.6,1.0095,0.0821308
20893.8,1.00943,0.0815554
20894,1.00938,0.0811071
20894.2,1.00932,0.0805439
20894.4,1.00925,0.0799827
20894.6,1.00919,0.0794769
20894.8,1.00912,0.0788233
20895,1.00905,0.0782928
20895.2,1.00898,0.0776586
20895.4,1.00891,0.0770152
20895.6,1.00884,0.0764374
20895.8,1.00875,0.0757096
20896,1.00868,0.075105
20896.2,1.0086,0.0744029
20896.4,1.00852,0.0736811
20896.6,1.00844,0.0730363
20896.8,1.00835,0.0722395
20897,1.00827,0.0715597
20897.2,1.00818,0.0707956
20897.4,1.00809,0.0700017
20897.6,1.00801,0.069295
20897.8,1.00791,0.0684331
20898,1.00782,0.0676863
20898.2,1.00773,0.0668674
20898.4,1.00763,0.0660053
20898.6,1.00754,0.0652407
20898.8,1.00743,0.0643198
20899,1.00734,0.0635089
20899.2,1.00724,0.0626382
20899.4,1.00713,0.061714
20899.6,1.00704,0.0608956
20899.8,1.00692,0.0599249
20900,1.00682,0.059058
20900.2,1.00672,0.0581426
20900.4,1.0066,0.0571624
20900.6,1.0065,0.0562983
20900.8,1.00638,0.0552818
20901,1.00628,0.0543619
20901.2,1.00617,0.053407
20901.4,1.00605,0.0523799
20901.6,1.00594,0.0514742
20901.8,1.00582,0.050418
20902,1.00571,0.0494534
20902.2,1.0056,0.048467
20902.4,1.00547,0.0473991
20902.6,1.00536,0.0464579
20902.8,1.00524,0.0453743
20903,1.00512,0.04437
20903.2,1.005,0.0433573
20903.4,1.00488,0.0422558
20903.6,1.00476,0.0412872
20903.8,1.00464,0.0401782
20904,1.00452,0.0391424
20904.2,1.0044,0.0381126
20904.4,1.00427,0.0369847
20904.6,1.00415,0.0359938
20904.8,1.00402,0.0348687
20905,1.0039,0.0338085
20905.2,1.00378,0.0327667
20905.4,1.00365,0.0316196
20905.6,1.00353,0.0306146
20905.8,1.0034,0.0294806
20906,1.00328,0.0284043
20906.2,1.00315,0.0273598
20906.4,1.00302,0.0262016
20906.6,1.0029,0.0251878
20906.8,1.00277,0.0240551
20907,1.00265,0.0229677
20907.2,1.00253,0.0219267
20907.4,1.00239,0.0207657
20907.6,1.00228,0.0197523
20907.8,1.00215,0.0186272
20908,1.00202,0.0175361
20908.2,1.0019,0.0165058
20908.4,1.00177,0.0153523
20908.6,1.00165,0.0143424
20908.8,1.00152,0.0132332
20909,1.0014,0.0121496
20909.2,1.00128,0.0111342
20909.4,1.00115,0.00999555
20909.6,1.00104,0.00900055
20909.8,1.00091,0.00791129
20910,1.00079,0.00684052
20910.2,1.00067,0.00585343
20910.4,1.00055,0.00473274
20910.6,1.00043,0.00375679
20910.8,1.00031,0.0027
20911,1.00019,0.0016493
20911.2,1.00008,0.000692681
20911.4,0.999954,-0.0003971
20911.6,0.999845,-0.00134721
20911.8,0.999728,-0.00236371
20912,0.99961,-0.00338758
20912.2,0.999504,-0.00430849
20912.4,0.999383,-0.00536057
20912.6,0.999278,-0.00627599
20912.8,0.999166,-0.00724954
20913,0.999052,-0.00823823
20913.2,0.998951,-0.00911353
20913.4,0.998835,-0.0101221
20913.6,0.998735,-0.0109976
20913.8,0.998629,-0.0119188
20914,0.99852,-0.0128655
20914.2,0.998425,-0.01369
20914.4,0.998315,-0.0146488
20914.6,0.998219,-0.0154791
20914.8,0.99812,-0.0163427
20915,0.998017,-0.0172406
20915.2,0.997929,-0.0180084
20915.4,0.997825,-0.0189111
20915.6,0.997736,-0.0196889
20915.8,0.997644,-0.0204865
20916,0.997547,-0.0213308
20916.2,0.997466,-0.0220367
20916.4,0.99737,-0.0228734
20916.6,0.997287,-0.0235945
20916.8,0.997204,-0.0243233
20917,0.997114,-0.0251078
20917.2,0.99704,-0.0257476
20917.4,0.996952,-0.0265145
20917.6,0.996876,-0.027173
20917.8,0.996801,-0.0278264
20918,0.996719,-0.0285463
20918.2,0.996654,-0.0291156
20918.4,0.996574,-0.029807
20918.6,0.996506,-0.0303982
20918.8,0.996441,-0.0309723
20919,0.996366,-0.0316213
20919.2,0.99631,-0.0321139
20919.4,0.99624,-0.0327245
20919.6,0.99618,-0.0332462
20919.8,0.996123,-0.0337374
20920,0.996058,-0.0343112
20920.2,0.99601,-0.0347265
20920.4,0.99595,-0.0352531
20920.6,0.995898,-0.0357006
20920.8,0.995852,-0.0361051
20921,0.995795,-0.036598
20921.2,0.995757,-0.0369307
20921.4,0.995707,-0.03737
20921.6,0.995665,-0.0377382
20921.8,0.995629,-0.0380517
20922,0.995582,-0.0384636
20922.2,0.995553,-0.0387132
20922.4,0.995513,-0.0390616
20922.6,0.99548,-0.0393502
20922.8,0.995454,-0.0395723
20923,0.995417,-0.0398974
20923.2,0.995398,-0.0400612
20923.4,0.995369,-0.0403176
20923.6,0.995345,-0.0405236
20923.8,0.995331,-0.040651
20924,0.995304,-0.0408893
20924.2,0.995295,-0.0409657
20924.4,0.995276,-0.041126
20924.6,0.995262,-0.0412477
20924.8,0.995259,-0.041281
20925,0.995242,-0.0414303
20925.2,0.995243,-0.0414193
20925.4,0.995236,-0.0414823
20925.6,0.995231,-0.0415197
20925.8,0.995238,-0.0414589
20926,0.995232,-0.0415171
20926.2,0.995243,-0.0414178
20926.4,0.995247,-0.041384
20926.6,0.995252,-0.0413377
20926.8,0.99527,-0.0411816
20927,0.995274,-0.0411478
20927.2,0.995295,-0.0409621
20927.4,0.99531,-0.0408321
20927.6,0.995325,-0.0407015
20927.8,0.995354,-0.0404508
20928,0.995368,-0.040326
20928.2,0.995399,-0.0400555
20928.4,0.995425,-0.0398298
20928.6,0.99545,-0.0396144
20928.8,0.995489,-0.0392728
20929,0.995513,-0.0390585
20929.2,0.995554,-0.0387033
20929.4,0.995591,-0.0383814
20929.6,0.995625,-0.0380829
20929.8,0.995675,-0.0376519
20930,0.995709,-0.0373487
20930.2,0.995759,-0.0369135
20930.4,0.995807,-0.0365002
20930.6,0.99585,-0.0361212
20930.8,0.995909,-0.0356029
20931,0.995954,-0.035212
20931.2,0.996013,-0.0346969
20931.4,0.996071,-0.0341948
20931.6,0.996123,-0.0337379
20931.8,0.996192,-0.0331361
20932,0.996247,-0.0326616
20932.2,0.996314,-0.0320718
20932.4,0.996382,-0.0314826
20932.6,0.996443,-0.0309505
20932.8,0.996521,-0.0302699
20933,0.996585,-0.0297151
20933.2,0.996661,-0.0290532
20933.4,0.996738,-0.0283816
20933.6,0.996807,-0.0277776
20933.8,0.996894,-0.0270214
20934,0.996966,-0.0263894
20934.2,0.99705,-0.0256608
20934.4,0.997136,-0.0249111
20934.6,0.997213,-0.0242403
20934.8,0.997308,-0.0234148
20935,0.997389,-0.0227089
20935.2,0.99748,-0.0219178
20935.4,0.997574,-0.0210952
20935.6,0.997659,-0.0203614
20935.8,0.997761,-0.0194715
20936,0.99785,-0.0186963
20936.2,0.997947,-0.0178486
20936.4,0.998049,-0.0169599
20936.6,0.99814,-0.0161668
20936.8,0.998249,-0.0152187
20937,0.998346,-0.0143812
20937.2,0.998449,-0.0134815
20937.4,0.998558,-0.0125301
20937.6,0.998656,-0.011685
20937.8,0.998771,-0.0106835
20938,0.998874,-0.00978782
20938.2,0.998982,-0.00884352
20938.4,0.999098,-0.00783663
20938.6,0.999201,-0.0069428
20938.8,0.999321,-0.00589727
20939,0.99943,-0.00494977
20939.2,0.999544,-0.0039656
20939.4,0.999665,-0.00291059
20939.6,0.999773,-0.00197584
20939.8,0.999897,-0.000890523
20940,1.00001,0.000102508
20940.2,1.00013,0.00111924
20940.4,1.00026,0.00221659
20940.6,1.00037,0.0031865
20940.8,1.0005,0.00430325
20941,1.00061,0.00533605
20941.2,1.00073,0.0063801
20941.4,1.00087,0.00751196
20941.6,1.00098,0.00851024
20941.8,1.00111,0.00965114
20942,1.00123,0.0107164
20942.2,1.00136,0.0117794
20942.4,1.00149,0.0129375
20942.6,1.00161,0.0139599
20942.8,1.00174,0.0151187
20943,1.00187,0.0162092
20943.2,1.00199,0.0172839
20943.4,1.00213,0.0184629
20943.6,1.00225,0.0195003
20943.8,1.00238,0.0206676
20944,1.00251,0.0217759
20944.2,1.00263,0.0228562
20944.4,1.00277,0.0240479
20944.6,1.00289,0.0250969
20944.8,1.00303,0.0262656
20945,1.00316,0.0273845
20945.2,1.00328,0.0284662
20945.4,1.00342,0.0296612
20945.6,1.00354,0.0307096
20945.8,1.00368,0.0318744
20946,1.00381,0.0329988
20946.2,1.00393,0.0340684
20946.4,1.00407,0.0352596
20946.6,1.00419,0.0363052
20946.8,1.00432,0.0374579
20947,1.00445,0.0385795
20947.2,1.00457,0.039634
20947.4,1.00471,0.0408152
20947.6,1.00483,0.0418508
20947.8,1.00496,0.0429822
20948,1.00509,0.0440918
20948.2,1.00521,0.045125
20948.4,1.00534,0.0462879
20948.6,1.00546,0.0473044
20948.8,1.00559,0.0484083
20949,1.00572,0.0495018
20949.2,1.00583,0.0505065
20949.4,1.00596,0.0516419
20949.6,1.00608,0.0526362
20949.8,1.0062,0.0537044
20950,1.00633,0.0547725
20950.2,1.00644,0.0557417
20950.4,1.00657,0.0568445
20950.6,1.00668,0.0578094
20950.8,1.0068,0.0588358
20951,1.00692,0.0598724
20951.2,1.00702,0.060802
20951.4,1.00715,0.0618641
20951.6,1.00726,0.0627903
20951.8,1.00737,0.0637699
20952,1.00748,0.064769
20952.2,1.00759,0.0656518
20952.4,1.0077,0.066667
20952.6,1.00781,0.0675517
20952.8,1.00791,0.0684773
20953,1.00803,0.0694316
20953.2,1.00812,0.0702605
20953.4,1.00823,0.0712239
20953.6,1.00833,0.0720598
20953.8,1.00843,0.0729254
20954,1.00854,0.073829
20954.2,1.00863,0.074601
20954.4,1.00873,0.0755054
20954.6,1.00882,0.0762875
20954.8,1.00891,0.077087
20955,1.00901,0.0779367
20955.2,1.0091,0.0786458
20955.4,1.00919,0.0794831
20955.6,1.00928,0.0802084
20955.8,1.00936,0.0809389
20956,1.00945,0.0817256
20956.2,1.00953,0.0823677
20956.4,1.00962,0.0831369
20956.6,1.00969,0.0837974
20956.8,1.00977,0.0844516
20957,1.00985,0.0851745
20957.2,1.00992,0.0857446
20957.4,1.01,0.0864377
20957.6,1.01007,0.0870333
20957.8,1.01014,0.0876094
20958,1.01021,0.0882592
20958.2,1.01027,0.0887553
20958.4,1.01034,0.0893692
20958.6,1.0104,0.0898929
20958.8,1.01046,0.0903847
20959,1.01053,0.0909627
20959.2,1.01058,0.0913807
20959.4,1.01064,0.0919114
20959.6,1.01069,0.0923622
20959.8,1.01074,0.0927689
20960,1.0108,0.0932668
20960.2,1.01083,0.0936048
20960.4,1.01089,0.0940494
20960.6,1.01093,0.0944232
20960.8,1.01097,0.0947418
20961,1.01102,0.0951586
20961.2,1.01105,0.0954126
20961.4,1.01109,0.0957669
20961.6,1.01112,0.0960629
20961.8,1.01115,0.0962913
20962,1.01119,0.096623
20962.2,1.01121,0.0967941
20962.4,1.01124,0.0970572
20962.6,1.01126,0.0972712
20962.8,1.01128,0.0974084
20963,1.01131,0.0976541
20963.2,1.01132,0.0977391
20963.4,1.01134,0.0979091
20963.6,1.01135,0.0980401
20963.8,1.01136,0.0980841
20964,1.01137,0.0982428
20964.2,1.01137,0.0982428
20964.4,1.01138,0.0983176
20964.6,1.01139,0.0983667
20964.8,1.01138,0.0983186
20965,1.01139,0.0983872
20965.2,1.01138,0.0983012
20965.4,1.01138,0.0982807
20965.6,1.01138,0.0982449
20965.8,1.01136,0.0981036
20966,1.01136,0.0980841
20966.2,1.01134,0.0979132
20966.4,1.01132,0.0977985
20966.6,1.01131,0.0976797
20966.8,1.01128,0.0974473
20967,1.01127,0.0973378
20967.2,1.01124,0.0970797
20967.4,1.01122,0.0968719
20967.6,1.01119,0.0966722
20967.8,1.01115,0.0963476
20968,1.01113,0.0961489
20968.2,1.01109,0.09581
20968.4,1.01106,0.0955068
20968.6,1.01102,0.0952231
20968.8,1.01098,0.0948104
20969,1.01094,0.0945246
20969.2,1.01089,0.0941047
20969.4,1.01085,0.0937103
20969.6,1.01081,0.0933477
20969.8,1.01075,0.0928488
20970,1.0107,0.092477
20970.2,1.01065,0.091977
20970.4,1.01059,0.0914944
20970.6,1.01054,0.0910549
20970.8,1.01047,0.0904729
20971,1.01042,0.0900158
20971.2,1.01035,0.0894419
20971.4,1.01028,0.0888742
20971.6,1.01022,0.0883576
20971.8,1.01015,0.0876944
20972,1.01008,0.0871573
20972.2,1.01001,0.0865094
20972.4,1.00993,0.0858594
20972.6,1.00987,0.0852699
20972.8,1.00978,0.0845306
20973,1.00971,0.0839163
20973.2,1.00962,0.0832005
20973.4,1.00954,0.0824693
20973.6,1.00946,0.0818118
20973.8,1.00937,0.0810014
20974,1.00929,0.0803121
20974.2,1.0092,0.0795323
20974.4,1.0091,0.0787269
20974.6,1.00902,0.0780035
20974.8,1.00892,0.077126
20975,1.00883,0.0763655
20975.2,1.00873,0.0755259
20975.4,1.00863,0.0746513
20975.6,1.00854,0.0738669
20975.8,1.00843,0.0729275
20976,1.00834,0.0721019
20976.2,1.00823,0.0712075
20976.4,1.00812,0.0702657
20976.6,1.00802,0.0694255
20976.8,1.00791,0.0684311
20977,1.00781,0.0675445
20977.2,1.0077,0.0665992
20977.4,1.00758,0.0656004
20977.6,1.00748,0.0647094
20977.8,1.00736,0.0636641
20978,1.00725,0.0627204
20978.2,1.00713,0.0617325
20978.4,1.00701,0.0606796
20978.6,1.0069,0.0597408
20978.8,1.00678,0.0586517
20979,1.00666,0.0576592
20979.2,1.00654,0.0566326
20979.4,1.00641,0.0555328
20979.6,1.0063,0.0545554
20979.8,1.00617,0.0534276
20980,1.00605,0.0523881
20980.2,1.00593,0.0513311
20980.4,1.0058,0.0501915
20980.6,1.00568,0.0491764
20980.8,1.00554,0.048018
20981,1.00542,0.046944
20981.2,1.00529,0.0458594
20981.4,1.00516,0.0446842
20981.6,1.00504,0.0436426
20981.8,1.0049,0.0424609
20982,1.00477,0.0413531
20982.2,1.00464,0.0402483
20982.4,1.00451,0.0390475
20982.6,1.00438,0.0379837
20982.8,1.00424,0.0367836
20983,1.00411,0.0356504
20983.2,1.00398,0.0345335
20983.4,1.00384,0.0333144
20983.6,1.00372,0.0322334
20983.8,1.00358,0.0310232
20984,1.00345,0.0298728
20984.2,1.00332,0.0287479
20984.4,1.00317,0.0275156
20984.6,1.00305,0.0264256
20984.8,1.00291,0.0252115
20985,1.00277,0.0240479
20985.2,1.00264,0.0229254
20985.4,1.0025,0.0216871
20985.6,1.00237,0.0205943
20985.8,1.00223,0.0193856
20986,1.0021,0.018216
20986.2,1.00197,0.017101
20986.4,1.00183,0.015866
20986.6,1.0017,0.0147756
20986.8,1.00156,0.0135785
20987,1.00143,0.0124112
20987.2,1.0013,0.01131
20987.4,1.00116,0.0100835
20987.6,1.00104,0.00900158
20987.8,1.0009,0.00782232
20988,1.00077,0.00666567
20988.2,1.00064,0.00558543
20988.4,1.0005,0.0043757
20988.6,1.00038,0.0033107
20988.8,1.00025,0.00215759
20989,1.00012,0.00101674
20989.2,0.999996,-3.77936e-05
20989.4,0.999859,-0.00122346
20989.6,0.999739,-0.00226635
20989.8,0.99961,-0.00338654
20990,0.999481,-0.00450481
20990.2,0.999364,-0.00552582
20990.4,0.999231,-0.00668115
20990.6,0.999114,-0.00769568
20990.8,0.99899,-0.00877771
20991,0.998865,-0.00986505
20991.2,0.998752,-0.0108463
20991.4,0.998623,-0.0119644
20991.6,0.998511,-0.0129443
20991.8,0.998392,-0.0139783
20992,0.998271,-0.015032
20992.2,0.998163,-0.0159697
20992.4,0.99804,-0.0170414
20992.6,0.997932,-0.0179798
20992.8,0.997819,-0.0189625
20993,0.997703,-0.0199733
20993.2,0.997601,-0.0208601
20993.4,0.997484,-0.0218805
20993.6,0.997382,-0.0227732
20993.8,0.997275,-0.0236993
20994,0.997165,-0.0246619
20994.2,0.997069,-0.0254936
20994.4,0.996959,-0.0264564
20994.6,0.996862,-0.0272977
20994.8,0.996763,-0.0281598
20995,0.996659,-0.0290673
20995.2,0.996571,-0.0298377
20995.4,0.996467,-0.0307385
20995.6,0.996377,-0.0315226
20995.8,0.996286,-0.0323176
20996,0.996189,-0.0331652
20996.2,0.996108,-0.0338694
20996.4,0.996013,-0.0347021
20996.6,0.99593,-0.0354241
20996.8,0.995847,-0.0361456
20997,0.995757,-0.0369302
20997.2,0.995685,-0.037564
20997.4,0.995597,-0.0383242
20997.6,0.995522,-0.0389815
20997.8,0.995448,-0.0396243
20998,0.995367,-0.0403395
20998.2,0.995302,-0.0409002
20998.4,0.995224,-0.0415801
20998.6,0.995157,-0.0421679
20998.8,0.995093,-0.0427308
20999,0.995019,-0.0433718
20999.2,0.994964,-0.0438552
20999.4,0.994895,-0.0444542
20999.6,0.994836,-0.0449693
20999.8,0.994781,-0.045446
21000,0.994717,-0.0460092
21000.2,0.994671,-0.0464136
21000.4,0.994612,-0.0469273
21000.6,0.994562,-0.0473661
21000.8,0.994517,-0.047756
21001,0.994462,-0.0482392
21001.2,0.994425,-0.0485593
21001.4,0.994376,-0.0489842
21001.6,0.994335,-0.0493429
21001.8,0.994301,-0.0496418
21002,0.994255,-0.0500411
21002.2,0.994228,-0.0502786
21002.4,0.99419,-0.0506129
21002.6,0.994158,-0.0508905
21002.8,0.994134,-0.0510982
21003,0.994098,-0.0514118
21003.2,0.994081,-0.0515618
21003.4,0.994054,-0.0518029
21003.6,0.994031,-0.0519982
21003.8,0.994018,-0.0521117
21004,0.993993,-0.0523373
21004.2,0.993985,-0.0523998
21004.4,0.993969,-0.0525451
21004.6,0.993956,-0.0526581
21004.8,0.993954,-0.0526779
21005,0.993938,-0.0528139
21005.2,0.993941,-0.0527904
21005.4,0.993935,-0.0528404
21005.6,0.993932,-0.0528665
21005.8,0.993941,-0.0527915
21006,0.993935,-0.0528368
21006.2,0.993948,-0.0527269
21006.4,0.993953,-0.0526805
21006.6,0.99396,-0.0526222
21006.8,0.993979,-0.0524539
21007,0.993984,-0.0524081
21007.2,0.994007,-0.0522107
21007.4,0.994023,-0.052068
21007.6,0.99404,-0.0519258
21007.8,0.994069,-0.0516659
21008,0.994085,-0.0515289
21008.2,0.994118,-0.0512451
21008.4,0.994145,-0.0510082
21008.6,0.994171,-0.0507816
21008.8,0.994211,-0.0504301
21009,0.994237,-0.0502036
21009.2,0.994279,-0.0498376
21009.4,0.994317,-0.0495064
21009.6,0.994352,-0.0491945
21009.8,0.994403,-0.048754
21010,0.994439,-0.0484401
21010.2,0.99449,-0.0479887
21010.4,0.994539,-0.0475671
21010.6,0.994583,-0.0471777
21010.8,0.994644,-0.0466478
21011,0.99469,-0.046247
21011.2,0.99475,-0.0457198
21011.4,0.994809,-0.0452067
21011.6,0.994863,-0.0447357
21011.8,0.994933,-0.0441242
21012,0.994989,-0.0436388
21012.2,0.995058,-0.0430321
21012.4,0.995127,-0.0424338
21012.6,0.995189,-0.0418875
21012.8,0.995269,-0.0411941
21013,0.995334,-0.0406271
21013.2,0.995411,-0.0399489
21013.4,0.995489,-0.0392665
21013.6,0.99556,-0.0386471
21013.8,0.995649,-0.0378775
21014,0.995723,-0.0372317
21014.2,0.995808,-0.0364841
21014.4,0.995896,-0.0357225
21014.6,0.995975,-0.0350332
21014.8,0.996071,-0.0341901
21015,0.996154,-0.0334692
21015.2,0.996247,-0.0326585
21015.4,0.996343,-0.0318219
21015.6,0.99643,-0.0310664
21015.8,0.996534,-0.0301561
21016,0.996625,-0.029366
21016.2,0.996725,-0.0284933
21016.4,0.996829,-0.0275854
21016.6,0.996923,-0.0267685
21016.8,0.997034,-0.0257969
21017,0.997133,-0.0249381
21017.2,0.99724,-0.0240093
21017.4,0.997351,-0.023038
21017.6,0.997451,-0.0221649
21017.8,0.99757,-0.0211362
21018,0.997675,-0.0202166
21018.2,0.997788,-0.019238
21018.4,0.997906,-0.0182055
21018.6,0.998013,-0.0172795
21018.8,0.998137,-0.0162
21019,0.998249,-0.0152239
21019.2,0.998367,-0.0141997
21019.4,0.998491,-0.0131149
21019.6,0.998603,-0.0121433
21019.8,0.998732,-0.0110173
21020,0.99885,-0.009991
21020.2,0.998973,-0.008928
21020.4,0.999103,-0.00779414
21020.6,0.99922,-0.00677959
21020.8,0.999354,-0.00561596
21021,0.999477,-0.00454418
21021.2,0.999603,-0.00344662
21021.4,0.999739,-0.00227153
21021.6,0.999859,-0.00122346
21021.8,0.999997,-2.69214e-05
21022,1.00012,0.00108404
21022.2,1.00025,0.00220728
21022.4,1.00039,0.00341731
21022.6,1.00052,0.00449678
21022.8,1.00066,0.00571892
21023,1.00079,0.00686328
21023.2,1.00092,0.0080075
21023.4,1.00107,0.00924569
21023.6,1.00119,0.0103482
21023.8,1.00134,0.0115892
21024,1.00147,0.0127617
21024.2,1.0016,0.0139207
21024.4,1.00175,0.0151797
21024.6,1.00188,0.0163001
21024.8,1.00202,0.0175536
21025,1.00216,0.018745
21025.2,1.0023,0.0199125
21025.4,1.00244,0.0211872
21025.6,1.00257,0.0223202
21025.8,1.00272,0.0235791
21026,1.00286,0.024782
21026.2,1.00299,0.0259507
21026.4,1.00314,0.0272338
21026.6,1.00327,0.0283723
21026.8,1.00342,0.0296272
21027,1.00356,0.0308385
21027.2,1.00369,0.0320044
21027.4,1.00384,0.0332876
21027.6,1.00397,0.0344242
21027.8,1.00412,0.035671
21028,1.00426,0.0368826
21028.2,1.00439,0.0380383
21028.4,1.00454,0.0393135
21028.6,1.00467,0.0404452
21028.8,1.00481,0.0416777
21029,1.00495,0.0428833
21029.2,1.00508,0.0440207
21029.4,1.00523,0.0452826
21029.6,1.00536,0.0463991
21029.8,1.0055,0.0476103
21030,1.00563,0.0488037
21030.2,1.00576,0.0499167
21030.4,1.00591,0.0511592
21030.6,1.00603,0.0522574
21030.8,1.00617,0.0534389
21031,1.00631,0.054612
21031.2,1.00643,0.0556964
21031.4,1.00657,0.0569124
21031.6,1.0067,0.0579853
21031.8,1.00683,0.059132
21032,1.00696,0.0602786
21032.2,1.00709,0.0613295
21032.4,1.00722,0.0625107
21032.6,1.00734,0.063552
21032.8,1.00747,0.06466
21033,1.0076,0.0657751
21033.2,1.00772,0.0667841
21033.4,1.00785,0.0679256
21033.6,1.00797,0.0689293
21033.8,1.00809,0.0699904
21034,1.00822,0.0710699
21034.2,1.00833,0.0720311
21034.4,1.00845,0.0731257
21034.6,1.00857,0.0740897
21034.8,1.00868,0.0750978
21035,1.0088,0.0761325
21035.2,1.00891,0.0770419
21035.4,1.00903,0.0780866
21035.6,1.00914,0.0790039
21035.8,1.00925,0.0799519
21036,1.00936,0.0809389
21036.2,1.00946,0.0817933
21036.4,1.00958,0.082779
21036.6,1.00968,0.0836436
21036.8,1.00978,0.0845285
21037,1.00989,0.0854596
21037.2,1.00998,0.0862531
21037.4,1.01009,0.0871788
21037.6,1.01018,0.0879866
21037.8,1.01028,0.0888035
21038,1.01038,0.0896766
21038.2,1.01046,0.0904073
21038.4,1.01056,0.0912619
21038.6,1.01065,0.0920088
21038.8,1.01074,0.0927556
21039,1.01083,0.0935639
21039.2,1.01091,0.0942225
21039.4,1.011,0.095007
21039.6,1.01108,0.0956912
21039.8,1.01116,0.0963609
21040,1.01124,0.0971002
21040.2,1.01131,0.097689
21040.4,1.01139,0.0983974
21040.6,1.01146,0.0990106
21040.8,1.01153,0.0996013
21041,1.01161,0.10027
21041.2,1.01167,0.100781
21041.4,1.01174,0.10141
21041.6,1.01181,0.101952
21041.8,1.01187,0.102462
21042,1.01193,0.103052
21042.2,1.01199,0.103487
21042.4,1.01205,0.104034
21042.6,1.0121,0.1045
21042.8,1.01215,0.104922
21043,1.01221,0.105436
21043.2,1.01225,0.105789
21043.4,1.01231,0.106248
21043.6,1.01235,0.10664
21043.8,1.01239,0.106974
21044,1.01244,0.107406
21044.2,1.01247,0.107678
21044.4,1.01252,0.108049
21044.6,1.01255,0.10836
21044.8,1.01258,0.108606
21045,1.01262,0.108954
21045.2,1.01264,0.109141
21045.4,1.01268,0.109422
21045.6,1.0127,0.109654
21045.8,1.01272,0.109807
21046,1.01275,0.11007
21046.2,1.01276,0.110173
21046.4,1.01279,0.11036
21046.6,1.0128,0.110509
21046.8,1.01281,0.110573
21047,1.01283,0.110749
